"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"RP5-1180C18.1"	-0.1974722	5.035933	3.314189	0.06868419	0.1124468
"RP3-414A15.2"	0.2288568	5.483559	3.310015	0.06885884	0.1127176
"RP5-977B1.11"	-0.2760314	7.074741	3.309197	0.06889315	0.1127543
"RP11-138H8.2"	0.2046619	5.160363	3.30904	0.06889974	0.1127543
"PHLDA2"	0.4743683	2.242014	3.299893	0.06928439	0.1133685
"KLF17P1"	-0.2541628	4.038704	3.298729	0.06933353	0.1134337
"AC090673.2"	-0.2300609	10.60038	3.298088	0.06936057	0.1134628
"Z84812.4"	0.6885884	2.832561	3.297105	0.06940208	0.1135155
"RP4-529N6.2"	-0.2933921	2.513451	3.295714	0.06946089	0.1135868
"RP11-430H12.2"	-0.1987423	5.358741	3.295633	0.06946431	0.1135868
"RP13-192B19.1"	-0.1755403	6.020654	3.294823	0.06949858	0.1136276
"XKRYP4"	0.1872431	8.27769	3.293917	0.06953694	0.1136751
"STARD7"	-0.2450873	4.672343	3.292108	0.06961359	0.1137852
"RP13-512J5.1"	0.2507308	3.451486	3.284327	0.06994429	0.1143012
"RP11-160E2.19"	-0.204143	3.819061	3.284239	0.06994804	0.1143012
"AC139712.4"	-0.2787573	3.363119	3.283814	0.06996618	0.1143156
"RP11-203J24.9"	0.2053845	4.840563	3.283284	0.06998874	0.1143327
"RN7SL816P"	0.2454972	3.458211	3.283067	0.06999801	0.1143327
"RNU1-34P"	0.1743346	6.287786	3.282908	0.07000479	0.1143327
"RP11-554F20.1"	0.169938	7.597709	3.281442	0.07006735	0.1144196
"RP11-534L20.5"	0.1831097	8.268299	3.280906	0.07009024	0.1144417
"RP11-568K15.1"	-0.7879517	6.962547	3.28019	0.0701208	0.1144762
"RP5-1113E3.3"	0.4135751	4.654444	3.277266	0.07024586	0.1146651
"CTD-2192J16.24"	0.3358933	3.657396	3.276942	0.07025972	0.1146723
"TMEM256"	-0.2774705	2.576559	3.275234	0.07033291	0.1147765
"NXPE2P1"	0.5110379	3.195005	3.273442	0.07040976	0.1148865
"RP1-232L24.2"	0.2661886	4.360772	3.270241	0.07054726	0.1150955
"RP11-326I11.5"	-1.501371	0.6402156	3.269147	0.0705943	0.1151568
"RP11-834C11.8"	0.2684381	1.649969	3.268677	0.07061455	0.1151745
"AL139812.1"	0.1683436	5.962397	3.268116	0.07063869	0.1151984
"UBFD1P1"	0.206645	7.530675	3.266959	0.07068856	0.1152644
"RP11-20L19.1"	0.2965794	2.169332	3.261996	0.07090278	0.1155982
"CD28"	-0.2490914	3.72353	3.25983	0.0709965	0.1157356
"MRPL44"	0.2001261	6.186074	3.258922	0.07103581	0.1157842
"KRTAP19-10P"	-0.2334658	5.325283	3.258658	0.07104726	0.1157874
"SLC6A6"	-0.193151	9.187655	3.255106	0.07120132	0.116023
"RP11-1148O4.1"	-0.271669	4.171259	3.251467	0.07135955	0.1162633
"RP11-251M1.1"	0.2334292	4.891217	3.251277	0.07136783	0.1162633
"NBPF13P"	-0.3787164	2.248773	3.250057	0.07142095	0.1163343
"AC008079.9"	-0.216044	4.448213	3.248582	0.07148528	0.116415
"RP11-252E2.2"	-0.1721705	8.626491	3.248483	0.07148959	0.116415
"RP11-452H21.2"	0.3324203	5.594369	3.2458	0.07160671	0.1165902
"NPM1P48"	0.1961121	4.291329	3.245168	0.07163434	0.1166196
"PARS2"	0.1745781	5.693222	3.243401	0.07171162	0.1167298
"ULBP1"	0.2085713	4.340948	3.241941	0.07177554	0.1168183
"RP11-1127D7.1"	-0.1874196	5.871756	3.240593	0.07183462	0.1168989
"RP11-989F5.3"	-0.4251543	3.105852	3.23972	0.07187294	0.1169456
"RP11-752G15.8"	-0.2140536	7.475477	3.239205	0.0718955	0.1169668
"RP11-336K24.5"	-0.1803845	4.781897	3.238617	0.07192135	0.1169932
"ZBTB22"	-0.1769381	5.15297	3.2383	0.07193525	0.1170002
"CTD-3233P19.7"	-0.1725375	6.299985	3.2372	0.07198357	0.1170632
"RP11-489O18.1"	0.2145073	6.44002	3.234807	0.0720888	0.1172187
"EFNB2"	0.149741	6.996551	3.231624	0.07222902	0.1174311
"S100A13"	-0.2902957	2.081676	3.230588	0.07227475	0.1174898
"RNU6ATAC33P"	-0.2050859	5.612748	3.22988	0.07230598	0.1175249
"RP11-529K1.2"	0.6515691	2.845321	3.229524	0.07232171	0.1175348
"OR52N5"	0.3727641	2.606982	3.227369	0.07241695	0.1176739
"RP11-231E4.2"	-0.3667802	2.303498	3.225958	0.07247939	0.1177597
"TRIM63"	-0.3362745	3.76356	3.223648	0.07258173	0.1179103
"PDE1A"	-0.23374	3.680687	3.223318	0.07259636	0.1179184
"RP11-571M6.18"	0.2406213	6.249644	3.219464	0.07276747	0.118165
"CDRT1"	0.1818781	7.087501	3.219462	0.07276754	0.118165
"RPL10P14"	-0.305997	2.449062	3.216215	0.07291203	0.1183838
"METTL15P3"	-0.3305196	2.368446	3.214214	0.07300124	0.1185129
"RP11-114F3.5"	0.4427628	5.462858	3.212837	0.07306268	0.1185965
"AC103996.1"	0.2784641	2.431025	3.212537	0.07307609	0.1185965
"C10orf85"	0.2905269	3.548257	3.212407	0.07308188	0.1185965
"RP11-160C18.4"	-0.2115349	7.126925	3.210306	0.07317578	0.1187331
"RP11-438J1.1"	-0.3066424	3.083297	3.209413	0.07321574	0.1187822
"PABPC4L"	-0.3946222	1.437428	3.209164	0.07322691	0.1187845
"DNAJC2"	0.2862785	3.75285	3.208495	0.07325684	0.1188172
"MIR527"	-0.3047653	4.713291	3.206438	0.07334898	0.1189415
"RP4-570O12.2"	0.2461042	5.412459	3.20635	0.07335294	0.1189415
"RN7SL16P"	-0.1570416	9.395401	3.206105	0.07336392	0.1189435
"LINC00087"	0.287112	1.636367	3.204728	0.07342573	0.1190279
"CENPB"	-0.5117058	2.155688	3.204233	0.07344793	0.1190471
"RP1-202I21.3"	-0.2864062	6.268135	3.204029	0.07345709	0.1190471
"AP000281.2"	-0.4827844	0.8484369	3.203787	0.07346798	0.1190489
"AC116562.2"	0.2320016	5.921269	3.202782	0.07351312	0.1191063
"RNU6-508P"	-0.5425396	1.386105	3.202344	0.07353281	0.1191224
"RNA5SP485"	0.4478815	3.084082	3.19912	0.07367791	0.1193416
"RP11-619J20.1"	-0.2178306	4.657242	3.198883	0.07368857	0.119343
"RP11-313I2.13"	0.166415	7.68492	3.195456	0.07384319	0.1195776
"RNA5SP319"	0.4142063	4.954398	3.195048	0.0738616	0.1195915
"PPIAL4G"	0.2236454	5.443549	3.194703	0.07387719	0.1196009
"RP11-758M4.1"	0.2362576	4.997475	3.19337	0.07393744	0.1196826
"PPM1B"	0.5484868	3.852055	3.190826	0.07405259	0.1198531
"AC100756.1"	-0.2228057	3.21881	3.189044	0.07413337	0.1199679
"FAM27D1"	0.3020001	5.296311	3.188379	0.07416352	0.1199935
"FAM35CP"	0.4422877	6.675079	3.188262	0.07416884	0.1199935
"AC006007.1"	0.2781313	3.532982	3.187007	0.07422581	0.1200697
"CTD-2058B24.2"	-0.3371479	2.742212	3.186528	0.07424757	0.120089
"CTD-2587H19.2"	-0.1786097	5.727395	3.184727	0.07432943	0.1202055
"IL2RG"	0.3858002	1.419056	3.183927	0.07436578	0.1202483
"RNU6-1097P"	0.7017244	1.294261	3.183201	0.07439885	0.1202859
"FAM83C"	0.2100695	4.479721	3.178757	0.07460146	0.1205975
"RN7SL234P"	0.1562488	7.912752	3.17779	0.07464563	0.1206529
"RP11-514O12.4"	-0.2078448	7.440239	3.174002	0.0748189	0.1209022
"CLSPN"	-0.3172819	6.8603	3.173984	0.07481971	0.1209022
"GLI1"	-0.2406065	3.217246	3.170929	0.0749598	0.1211126
"ARL6IP5"	0.3167679	4.260626	3.170033	0.07500095	0.121163
"ADK"	-0.3333226	2.558981	3.169198	0.07503929	0.1212089
"CHRNA5"	-0.2863785	2.323441	3.167441	0.07512008	0.1213233
"RP11-698E18.1"	-0.1667556	5.638376	3.166495	0.07516359	0.1213776
"HMGN1P35"	-0.2884567	4.113697	3.165854	0.07519312	0.1214092
"AHCYP4"	0.4494385	2.021373	3.164914	0.07523641	0.121463
"HSPA8P15"	0.2837996	3.634255	3.164583	0.07525164	0.1214715
"MEX3A"	-0.28629	5.47276	3.163854	0.07528526	0.1215097
"RP11-184A2.2"	0.134999	7.933841	3.159549	0.07548403	0.1218124
"HCCAT3"	0.2213612	6.779809	3.15936	0.07549277	0.1218124
"RP11-81F13.2"	0.1435204	6.849658	3.159011	0.07550892	0.1218224
"MTND2P14"	0.1527669	6.734113	3.158126	0.07554989	0.1218724
"YWHAQP7"	-0.2098691	4.833736	3.15687	0.07560804	0.1219501
"CTC-422A18.2"	-0.1800809	5.445031	3.15565	0.07566457	0.1220251
"RNU2-53P"	-0.2231455	3.751628	3.154724	0.07570748	0.1220782
"RN7SKP120"	-0.2092372	2.494526	3.154374	0.07572375	0.1220883
"AC002553.4"	0.190107	9.06577	3.149364	0.07595658	0.1224475
"MIR5088"	-0.3672588	3.180115	3.148995	0.07597373	0.122459
"RP11-95K23.5"	0.3209539	3.978638	3.147988	0.07602066	0.1225184
"AC104304.1"	-0.1847998	6.334936	3.146573	0.07608662	0.1226086
"RNA5SP364"	-0.2083544	5.033889	3.14479	0.07616979	0.1227264
"RP5-1028L10.2"	-0.1768697	4.937933	3.143882	0.07621223	0.1227745
"IFNA17"	-0.1988529	5.304461	3.14372	0.07621977	0.1227745
"RNU6-802P"	0.2418314	10.93979	3.143427	0.07623348	0.1227804
"FUNDC2P3"	-0.4396398	1.313292	3.139962	0.07639559	0.1230252
"PRKXP1"	0.1980824	4.648332	3.139399	0.07642199	0.1230515
"ARSB"	0.310603	3.461673	3.138834	0.07644844	0.1230779
"RP11-326C3.14"	0.2168502	3.241872	3.13858	0.07646034	0.1230808
"RP11-68I18.10"	-0.4667795	3.599719	3.136938	0.07653737	0.1231885
"OR10H4"	-0.1527409	7.163021	3.135293	0.07661462	0.1232849
"AP003774.1"	-0.7339548	3.736526	3.135233	0.07661745	0.1232849
"RP11-446E9.2"	0.1861911	6.515234	3.134275	0.07666246	0.1233411
"RPL27A"	-0.1901011	7.264068	3.127963	0.07695983	0.1238032
"NCAPD3"	0.1903624	6.938187	3.125245	0.07708829	0.1239935
"RN7SL872P"	0.2211002	5.203306	3.123257	0.07718236	0.1241284
"TRIM49D1"	-0.6804147	0.5302658	3.121281	0.07727602	0.1242627
"AC093510.1"	-0.160521	6.073709	3.121021	0.07728835	0.1242662
"IGHV3OR16-9"	0.4854673	5.085453	3.119155	0.07737688	0.1243921
"AC074035.1"	-0.2603906	8.878093	3.116542	0.07750109	0.1245739
"TGIF1P1"	-0.1784918	7.201173	3.116347	0.07751037	0.1245739
"AL844165.1"	-0.3990032	4.794279	3.113762	0.07763345	0.1247464
"RP11-322L17.1"	0.2827687	3.287568	3.113487	0.07764655	0.1247464
"CPA5"	-0.1649982	4.747852	3.113449	0.07764835	0.1247464
"EI24P3"	0.2081565	4.485039	3.111678	0.07773283	0.1248657
"HOXB-AS4"	0.1816217	5.828923	3.110594	0.07778457	0.1249226
"MIR589"	0.2222636	5.197891	3.110506	0.07778878	0.1249226
"AP000226.9"	-0.2967375	1.641275	3.109051	0.0778583	0.1250178
"AOAH-IT1"	0.2268045	3.334751	3.107245	0.07794471	0.1251401
"LL22NC01-81G9.3"	0.1569781	6.503553	3.106881	0.07796215	0.1251517
"AC020626.1"	-0.2297118	9.140138	3.105517	0.07802744	0.12524
"TBC1D27"	0.2057561	6.503652	3.10384	0.07810786	0.1253526
"CIB1"	0.2442789	4.631376	3.10336	0.07813088	0.1253731
"AR"	-0.1663073	5.207519	3.102053	0.07819362	0.1254572
"TMEM126A"	-0.2482319	3.574429	3.101581	0.07821631	0.1254771
"AL359836.1"	-0.1747818	7.687366	3.100133	0.07828591	0.1255723
"TRAT1"	0.2113926	5.572488	3.098451	0.07836682	0.1256641
"HNRNPA1P6"	-0.1404611	7.216257	3.098327	0.07837281	0.1256641
"RBMY2TP"	-0.1708182	5.876628	3.098301	0.07837403	0.1256641
"RP5-1172N10.4"	-0.1917503	8.87609	3.098017	0.07838774	0.1256696
"RP11-996F15.2"	0.1855666	5.703648	3.097391	0.07841787	0.1257013
"AGBL2"	0.1780128	4.750207	3.096607	0.07845566	0.1257454
"PPIAP11"	0.2495281	4.455022	3.096015	0.07848419	0.1257746
"RP11-66H6.3"	0.2170075	3.691125	3.095551	0.07850656	0.1257939
"RP11-325M4.2"	0.2290524	4.173111	3.094013	0.0785808	0.1258964
"LINC00935"	-0.4113479	3.825359	3.093118	0.078624	0.1259491
"RP11-6D1.3"	0.1623321	8.280243	3.090087	0.07877058	0.1261673
"RN7SL707P"	0.2818143	4.659089	3.086709	0.07893431	0.126413
"LINC00639"	-0.4229179	8.506732	3.084111	0.07906043	0.1265983
"RP5-837I24.6"	0.2561354	2.460704	3.083211	0.07910419	0.1266518
"RP11-486O13.2"	-0.2562135	5.161612	3.081012	0.07921121	0.1268065
"TOB1-AS1"	-0.253681	4.612909	3.079438	0.0792879	0.1269126
"RNA5S11"	0.245163	6.511558	3.078692	0.0793243	0.1269542
"TESC"	-0.1815493	5.007039	3.06893	0.07980199	0.127702
"RP11-434C1.3"	-0.16568	7.048087	3.068603	0.07981804	0.127711
"KIAA0513"	-0.2056716	4.970566	3.066671	0.07991295	0.1278461
"NMRAL1"	-0.1589366	9.654093	3.065916	0.0799501	0.1278887
"C5"	0.2031947	5.259414	3.061289	0.08017803	0.1282365
"CD84"	0.2721461	4.531613	3.058445	0.08031848	0.1284384
"RNU6-874P"	-0.1976945	4.528804	3.058308	0.08032529	0.1284384
"RP11-60L3.1"	0.3141782	4.550687	3.057953	0.08034281	0.1284496
"MT-ND1"	0.157466	8.880796	3.057281	0.08037609	0.1284767
"MRPL42P2"	0.5038119	2.928723	3.057184	0.08038085	0.1284767
"TRIM49B"	-0.2207386	4.637849	3.056532	0.08041313	0.1285006
"RP11-390P2.2"	0.2258871	4.159745	3.056457	0.08041682	0.1285006
"AC006483.5"	0.3485906	2.999428	3.052364	0.08061973	0.1288079
"MT-ATP6"	0.177062	7.716587	3.048546	0.08080948	0.1290942
"MIR4477B"	-0.1664697	4.99533	3.047955	0.08083887	0.1291243
"RPL5P29"	0.2740833	5.852799	3.046308	0.08092091	0.1292333
"CTC-304I17.4"	-0.2730394	2.387188	3.046159	0.08092833	0.1292333
"LUCAT1"	-0.2681048	4.673052	3.04548	0.08096219	0.1292705
"OR2L8"	-0.1744731	6.488037	3.044127	0.08102969	0.1293613
"AC013437.2"	0.2085984	5.351993	3.041567	0.08115753	0.1295485
"FRRS1"	-0.2288709	5.438719	3.039813	0.08124526	0.1296716
"MTND5P29"	-0.1516701	7.161792	3.039288	0.08127155	0.1296966
"MRPS35P2"	-0.1842291	5.402616	3.034331	0.08152016	0.1300763
"SULT2B1"	0.1968698	7.484581	3.033686	0.08155255	0.130111
"RP11-302F12.3"	0.4011635	2.974216	3.033099	0.08158208	0.1301411
"RP1-43E13.2"	-0.2003237	4.74019	3.032431	0.08161567	0.1301776
"CDY4P"	-0.5145511	0.8085965	3.032178	0.08162839	0.1301809
"RP11-362M19.1"	-0.222427	4.894719	3.03108	0.08168365	0.130252
"COX4I1P1"	-0.1765077	7.267115	3.029651	0.08175558	0.1303497
"CTD-3220F14.1"	-0.3822676	2.051677	3.028787	0.08179912	0.1304021
"LCE1E"	-0.2638528	2.252217	3.028487	0.08181426	0.1304092
"MIR543"	-0.6774554	0.9232596	3.027605	0.08185876	0.1304631
"EEF1A1P32"	0.2582838	3.721329	3.026958	0.08189143	0.1304981
"RNU6-78P"	-0.1799213	7.259286	3.023921	0.0820449	0.1307256
"AC093106.5"	-0.1980845	4.50647	3.022571	0.08211318	0.1308173
"RASSF8-AS1"	0.2730552	6.688999	3.020351	0.08222569	0.1309794
"AC004893.11"	-0.4733209	3.720989	3.018941	0.08229718	0.1310762
"KIRREL3-AS3"	-0.543806	6.759109	3.013321	0.08258292	0.1315142
"RP11-497G19.1"	0.2903162	2.983161	3.013017	0.08259843	0.1315217
"SBF2-AS1"	-0.2344024	5.414801	3.011062	0.08269808	0.1316611
"RNU6-306P"	0.2246729	5.425472	3.010877	0.08270753	0.1316611
"SNORA68"	-0.2793108	3.014288	3.007921	0.0828585	0.1318842
"PHF11"	-0.3691732	5.000445	3.007129	0.08289902	0.1319315
"TBC1D3P5"	0.2497566	4.773178	3.006781	0.08291678	0.1319425
"AC016561.1"	-0.1639051	5.41474	3.004339	0.08304186	0.1321134
"URB1"	-0.1828699	7.043379	3.004158	0.08305114	0.1321134
"DCD"	0.2170437	4.188838	3.003881	0.08306531	0.1321134
"RP11-1E6.1"	0.2252915	2.230903	3.003708	0.08307417	0.1321134
"HNRNPA3P3"	0.1606826	7.923039	3.003629	0.08307825	0.1321134
"ASS1P10"	0.1885901	6.090653	3.002646	0.08312864	0.1321763
"GTPBP2"	0.2233791	4.836911	3.001366	0.08319435	0.1322635
"TIMM10B"	-0.1826788	6.060256	3.000127	0.083258	0.1323416
"MRP63"	0.1878746	4.976701	2.999987	0.08326518	0.1323416
"ZBTB49"	-0.1919495	6.842243	2.994856	0.08352934	0.1327442
"RPS15AP25"	-0.2162772	4.539985	2.990848	0.08373632	0.1330558
"FTH1P1"	-0.2329507	3.825911	2.989766	0.08379229	0.1331274
"FAM90A20P"	0.3831782	1.896088	2.986693	0.08395147	0.133363
"AC079117.2"	-0.1947382	7.412048	2.98464	0.08405798	0.1335148
"RP11-1084A12.1"	0.348733	6.42371	2.984149	0.08408346	0.1335379
"RP11-30L8.1"	0.5283078	2.586443	2.983543	0.08411496	0.1335705
"RP11-640N20.9"	0.2478409	4.40982	2.982946	0.08414601	0.1336024
"CSRNP3"	0.2300751	4.406661	2.981135	0.0842402	0.1337346
"RP11-440L14.1"	0.3280649	7.617243	2.979181	0.08434193	0.1338787
"RP11-196I18.4"	-0.2846763	3.998655	2.976264	0.0844941	0.1341028
"RP11-417N10.3"	0.2167061	4.311246	2.975359	0.08454138	0.1341604
"FERMT1"	-0.2384131	7.589525	2.974238	0.08459997	0.1342206
"EIF3LP2"	0.152475	5.872935	2.974212	0.08460131	0.1342206
"ZFP41"	0.202058	5.358786	2.971101	0.08476413	0.1344614
"UPF3B"	-0.3636919	4.658276	2.968951	0.08487687	0.1346228
"RP11-686D22.3"	0.2233085	2.422031	2.966806	0.08498953	0.1347837
"RP11-379F12.3"	0.1911096	4.601359	2.966598	0.08500043	0.1347837
"AC053503.11"	0.2045744	6.155746	2.966218	0.08502042	0.1347918
"VSIG4"	-0.2046464	5.898	2.965992	0.08503231	0.1347918
"DLL4"	0.3099943	1.980662	2.965871	0.08503864	0.1347918
"SNORD7"	-0.4691429	3.816222	2.960212	0.08533673	0.1352379
"RHOH"	-0.1777446	4.606785	2.960107	0.08534227	0.1352379
"RPS23P6"	-0.1783924	5.292059	2.956803	0.08551688	0.135497
"ZNF48"	0.1877105	4.213164	2.956229	0.08554727	0.1355276
"ADCY5"	0.1795267	5.883989	2.954815	0.08562213	0.1356286
"AC010468.2"	-0.2459556	2.297571	2.95198	0.08577239	0.135849
"RP11-44K6.3"	-0.3398751	5.437612	2.949186	0.08592081	0.1360664
"MATK"	-0.1928422	5.76458	2.94865	0.08594935	0.1360939
"C14orf132"	0.1508012	5.599252	2.946331	0.08607278	0.1362717
"RP5-882O7.4"	0.2072445	7.950571	2.945987	0.08609111	0.136283
"ADRBK1"	0.2432769	6.091702	2.945371	0.08612394	0.1363173
"PAWR"	-0.2884655	2.868641	2.945157	0.08613531	0.1363176
"AGPAT5P1"	-0.4030435	1.366952	2.943261	0.08623648	0.1364515
"TAAR1"	0.1872382	3.691984	2.943153	0.08624226	0.1364515
"STK19P"	-0.2151061	6.311006	2.942575	0.0862731	0.13646
"RP11-445P17.6"	0.1631245	5.813075	2.942448	0.08627989	0.13646
"TTTY23"	0.1770776	5.382162	2.942424	0.08628117	0.13646
"RP11-423O2.5"	0.1585777	7.358725	2.941141	0.08634969	0.1365507
"RP11-37L2.1"	0.1625991	6.592289	2.938883	0.08647053	0.136724
"CYP2B6"	0.3062849	1.41845	2.938556	0.08648801	0.136734
"RP4-536B24.4"	-0.3117126	2.588871	2.937165	0.08656254	0.1368341
"ZCCHC2"	-0.3414627	3.138514	2.936434	0.08660175	0.1368783
"ANGPTL7"	-0.3682196	4.432628	2.935604	0.08664623	0.1369309
"RP11-356O22.4"	-0.1649773	7.123738	2.935232	0.0866662	0.1369447
"OAS3"	-0.1788634	5.129629	2.931312	0.08687689	0.1372599
"SNORD12"	-0.4303147	5.174201	2.930711	0.08690918	0.1372931
"RP11-90C4.3"	0.3657352	6.018059	2.930427	0.08692448	0.1372995
"KCNK3"	-0.2278136	5.186265	2.929449	0.08697717	0.137365
"RAB9B"	-0.2396766	2.689289	2.928963	0.08700336	0.1373885
"CTC-543D15.3"	0.3688547	3.731255	2.927697	0.08707163	0.1374786
"RP1-164L12.1"	0.1425086	6.584899	2.927369	0.08708933	0.1374887
"LIPE-AS1"	0.1508996	5.361765	2.926728	0.08712391	0.1375255
"NFASC"	0.2142773	7.40682	2.925584	0.08718565	0.1376052
"OR51A5P"	0.1646795	6.256931	2.924092	0.08726631	0.1377147
"DCAF10"	0.1935897	5.68311	2.923336	0.08730718	0.1377614
"MLF1IP"	-0.278061	2.232189	2.919884	0.08749414	0.1380385
"MICA"	-0.184678	6.854694	2.918382	0.08757562	0.1381492
"AC005262.4"	-0.3954085	1.790936	2.918023	0.08759513	0.1381621
"RNY1P4"	0.1877819	6.376656	2.917723	0.08761139	0.1381699
"C1orf145"	-0.3036025	2.052453	2.914665	0.08777764	0.1384142
"RP11-536C10.7"	0.1501997	8.013828	2.914091	0.08780886	0.1384383
"RP1-74B13.2"	0.2323314	2.794933	2.913853	0.08782186	0.1384383
"AL353662.1"	0.3295495	9.032945	2.913759	0.08782695	0.1384383
"SNX18P3"	0.2167952	6.249358	2.912827	0.08787769	0.1384869
"RANBP20P"	-0.1582857	7.06279	2.912777	0.08788046	0.1384869
"PRDX2P1"	-0.204868	8.29468	2.912536	0.08789359	0.1384897
"MINOS1P3"	-0.1875262	7.564473	2.909725	0.0880469	0.1387121
"RP11-138I18.2"	-0.2665051	2.469703	2.909531	0.08805745	0.1387121
"RP11-407G23.1"	-0.3870743	5.087613	2.909191	0.08807607	0.1387149
"ERVFRD-1"	0.497379	2.380979	2.909083	0.08808196	0.1387149
"ZNF123P"	-0.3409676	4.249851	2.908298	0.08812481	0.1387578
"AC084209.1"	0.189627	5.276359	2.908167	0.08813196	0.1387578
"RETNLB"	-0.3888366	3.894497	2.907734	0.08815564	0.1387661
"MIR5692C1"	-0.1686962	5.979132	2.907656	0.08815994	0.1387661
"AC020594.5"	0.2910688	6.631426	2.906614	0.08821691	0.1388378
"RP11-2K6.2"	0.4229919	3.8883	2.903982	0.08836101	0.1390467
"CR848007.2"	-0.3729531	1.458789	2.902889	0.08842096	0.1391155
"SLC16A2"	-0.4410625	4.67966	2.902769	0.08842755	0.1391155
"RNU6-1020P"	-0.443138	1.060503	2.899691	0.08859655	0.1393634
"RP11-425D10.10"	-0.2098927	4.466531	2.898726	0.08864958	0.1394289
"WFDC2"	0.2387555	5.300336	2.896364	0.08877958	0.1396154
"OR4K8P"	-0.3466658	3.139497	2.894698	0.08887141	0.1397418
"RASGRP2"	-0.4495797	1.071563	2.893637	0.08892996	0.1398158
"RP11-473M20.16"	-0.1464115	5.936372	2.893169	0.08895579	0.1398384
"RP11-361M4.1"	0.1709972	5.312018	2.889618	0.08915208	0.1401289
"SYCN"	0.1763781	6.188257	2.887987	0.08924238	0.1402528
"ORAI3"	0.3341821	4.344867	2.881862	0.0895824	0.1407681
"AC009228.1"	-0.2275114	2.810714	2.881665	0.08959334	0.1407681
"KIAA1614"	0.2261191	6.867838	2.879743	0.08970034	0.1409181
"ZMYND12"	0.1741245	5.087459	2.878505	0.08976935	0.1410084
"MIR4769"	-0.1996393	3.787294	2.875845	0.08991778	0.1412233
"RP11-770E5.1"	-0.212548	6.202338	2.874841	0.08997389	0.1412933
"RP11-703I16.2"	0.2053544	5.275487	2.874225	0.09000829	0.1413291
"C3orf33"	-0.3446823	5.105436	2.873726	0.09003622	0.1413548
"PLIN2"	-0.2349932	4.212328	2.866663	0.09043218	0.1419582
"RNA5SP136"	0.2504078	6.049161	2.865407	0.0905028	0.1420508
"CTD-3065B20.2"	-0.1589193	5.932391	2.863895	0.09058791	0.1421661
"CTD-2535L24.3"	-0.7686321	0.3480948	2.863194	0.09062736	0.1422097
"TPSAB1"	0.237993	2.507754	2.862931	0.09064217	0.1422146
"CD300LF"	0.1830046	6.747073	2.861289	0.09073474	0.1423416
"RP1-197O17.2"	-0.4124149	1.951428	2.860646	0.09077105	0.1423802
"RP11-80H5.9"	-0.4296896	2.296177	2.860409	0.09078444	0.1423829
"AC002331.1"	-0.1642798	6.082054	2.860088	0.09080254	0.142393
"TRAJ47"	-0.1576999	6.120056	2.858858	0.09087197	0.1424836
"CRTC3"	0.1642846	5.727354	2.858262	0.09090567	0.1425181
"AC005616.2"	0.1701906	5.924156	2.855735	0.0910486	0.1427239
"SPACA5"	0.6366489	0.8119202	2.855504	0.09106167	0.142726
"PCNPP4"	-0.2613671	3.050557	2.854844	0.09109908	0.1427663
"CTB-129O4.1"	-0.1998079	7.636104	2.853458	0.09117761	0.1428542
"RP11-45A16.4"	-0.2575143	5.250244	2.853441	0.09117857	0.1428542
"CASP9"	-0.2133319	5.677524	2.851725	0.09127595	0.1429885
"E2F6"	-0.3566616	1.53843	2.851133	0.09130956	0.1430227
"LA16c-312E8.2"	0.1576867	7.822767	2.84608	0.09159701	0.1434546
"MIR483"	-0.2375071	2.893566	2.84528	0.09164262	0.1435076
"CTD-2033A16.3"	0.423575	5.658557	2.843809	0.09172656	0.1436206
"RN7SL372P"	-0.4409948	4.179554	2.84325	0.09175843	0.1436521
"IGKV1-16"	0.1980998	5.853345	2.841132	0.09187944	0.1438231
"MFN1"	0.1589956	5.383292	2.840804	0.09189824	0.1438341
"RP11-290I21.2"	-0.1821837	5.700607	2.8389	0.09200715	0.1439861
"RP11-812E19.14"	0.2971834	5.243858	2.837447	0.09209045	0.1440979
"RP11-756J15.3"	0.2277316	4.460371	2.835642	0.09219397	0.1442389
"NODAL"	0.2699375	7.227808	2.835464	0.09220419	0.1442389
"RNF113B"	-0.1598037	6.471704	2.834358	0.09226768	0.1443198
"MACROD2-IT1"	-0.1540241	6.415678	2.833743	0.09230298	0.1443565
"VNN2"	0.1704666	7.509788	2.831695	0.09242076	0.1445221
"RNA5SP285"	0.3603604	5.173789	2.827134	0.09268364	0.1449147
"RP11-109M17.2"	0.1751848	5.853636	2.825916	0.09275399	0.1450061
"NTNG2"	-0.2464587	3.762988	2.823113	0.09291602	0.1452408
"NAGA"	0.171431	7.38069	2.817504	0.09324128	0.1457305
"C1QTNF7"	-0.2131423	7.493301	2.816154	0.09331975	0.1458345
"VPS25"	-0.2220245	3.708462	2.815936	0.09333244	0.1458357
"GPX8"	-0.274482	4.097295	2.81529	0.09337001	0.1458757
"RP11-136K7.2"	-0.3529018	2.929516	2.812567	0.09352861	0.1461048
"IGHV3-76"	0.3581776	1.433301	2.812176	0.09355143	0.1461217
