"identifier"	"translatedmRNA.apvEff"	"translatedmRNA.apvRvmPAdj"	"totalmRNA.apvEff"	"totalmRNA.apvRvmPAdj"	"translation.apvEff"	"translation.apvRvmPAdj"	"buffering.apvEff"	"buffering.apvRvmPAdj"	"singleRegMode"
"RP11-857B24.3"	"RP11-857B24.3"	0.425419237719002	0.00702604569954777	0.446064630404695	0.00545287009375033	0.498547558120995	0.225173853224122	0.597146644586156	0.115939756779812	"abundance"
"RP11-85D18.1"	"RP11-85D18.1"	-0.145644144589084	0.472485958662574	-0.319166755430813	0.10581252404114	-0.302033673817135	0.518910416798599	-0.372475904964589	0.200262070897477	"background"
"RP11-85G20.2"	"RP11-85G20.2"	0.700022258894266	0.0356938428053208	0.504011049819319	0.0195619352007526	-0.129847305087343	0.619942182969179	0.123828400161536	0.357752837725857	"abundance"
"RP11-85G21.3"	"RP11-85G21.3"	0.0723891874463627	0.377430002980391	0.116100824680258	0.0996558124457414	0.126635032628585	0.591781400649019	0.137455027041282	0.296458699619447	"background"
"RP11-85I21.1"	"RP11-85I21.1"	0.474454400036933	0.180086993708394	0.928692433933478	0.0226446637557389	0.122385165972504	0.875046065832109	0.800418993644266	0.136680511912448	"buffering"
"RP11-85K15.2"	"RP11-85K15.2"	0.300969490933327	0.0211317217228932	0.260023177953552	0.0115279783839707	0.0141698479373034	0.96247722251734	0.111492568652797	0.401878590669275	"abundance"
"RP11-85L21.5"	"RP11-85L21.5"	-0.0282313846097333	0.765578301840355	0.0408382083266012	0.482337539524241	-0.078735716034692	0.731048332846702	0.049819345230024	0.666070902776495	"background"
"RP11-85L21.6"	"RP11-85L21.6"	0.131175439586108	0.349751361377551	-0.000956408648862705	0.996432447741348	0.131591335065462	0.610953536653593	-0.133239755631251	0.550754011522004	"background"
"RP11-85M11.2"	"RP11-85M11.2"	-0.122054953047664	0.834684053451275	-1.03990989872414	0.00514626061902792	3.21616515414265	0.0321897781701512	-1.00391834697765	0.037255450307249	"buffering"
"RP11-85O21.2"	"RP11-85O21.2"	0.9869569184183	0.00357629289679827	0.548632936693233	0.0110478801501093	1.10059603470049	0.0574436346973335	1.75334440352396	0.037255450307249	"translation"
"RP11-862G15.2"	"RP11-862G15.2"	-0.339280578451842	0.0167198734037235	-0.369816680145329	0.00764008375615232	-0.578477562516619	0.162001821484673	-0.56474259471773	0.070091322635577	"abundance"
"RP11-862L9.3"	"RP11-862L9.3"	0.884795283393002	0.00375934453618684	0.817408618972935	0.00172774828768361	0.2221295798987	0.790478690702556	0.58663492631904	0.10974628807861	"abundance"
"RP11-863K10.4"	"RP11-863K10.4"	-0.665158096112605	0.224345526588693	-0.941006827500172	0.0135482101852275	-0.331141999294455	0.793569569657784	-0.894677083018233	0.105936061025215	"buffering"
"RP11-863P13.1"	"RP11-863P13.1"	-0.80993144796314	0.0875584296792556	-0.265662427322315	0.277074490342836	-0.68900919822356	0.348921070695996	-0.137315202488925	0.757925337057467	"background"
"RP11-863P13.2"	"RP11-863P13.2"	0.114877884473573	0.301863354369666	0.00381506763893746	0.966013546021489	0.111785607530315	0.636386287689802	-0.0567298671778853	0.68347380283159	"background"
"RP11-864G5.1"	"RP11-864G5.1"	0.175256317459992	0.510651617299756	-0.517119925166748	0.0394457985786722	0.449127932283829	0.493538177579013	-0.563439665327171	0.119816587247881	"buffering"
"RP11-864I4.3"	"RP11-864I4.3"	0.656087052374334	0.0745975680354379	0.884876406635894	0.0100430141483592	2.02548750203989	0.0321897781701512	1.30434626390879	0.0334911936253845	"abundance"
"RP11-864N7.1"	"RP11-864N7.1"	-0.29749777761848	0.0657353214204354	-0.39614598771525	0.0115440425196838	0.236996938076794	0.372027536264604	-0.199688833866728	0.168298630507466	"abundance"
"RP11-864N7.2"	"RP11-864N7.2"	-0.570014845008634	0.0109659347018763	-0.609299605565504	0.00184594179929691	1.00047037025982	0.145397477619726	-0.465460907711479	0.0592023888231346	"abundance"
"RP11-866E20.3"	"RP11-866E20.3"	-0.673182424336825	0.00865092916546257	-0.727546565161001	0.00763836596442839	-0.162967006120611	0.567886442836878	-0.0849230812341955	0.692810426260687	"abundance"
"RP11-867G2.5"	"RP11-867G2.5"	0.282442212477256	0.462108631693783	0.722916057870349	0.0281271589230183	0.780081872356501	0.442043091648497	0.793770594602079	0.0948551679102757	"buffering"
"RP11-867G23.13"	"RP11-867G23.13"	0.0408608975671334	0.717171858110711	-0.0871023777524336	0.3646821802654	0.113188986616639	0.631155352795706	-0.114601138600315	0.399503830745656	"background"
"RP11-867G23.2"	"RP11-867G23.2"	-0.369332077118125	0.14963375241159	-0.80062472003232	0.00342938054900644	-1.10322141298002	0.284988472071956	-0.874742047672674	0.0460097487980186	"abundance"
"RP11-867G23.8"	"RP11-867G23.8"	-0.577048796619192	0.00548431927065874	-0.374917567675236	0.00836808509675198	-0.544555505581534	0.182181405826227	-0.331299803254808	0.14761830532822	"abundance"
"RP11-86L19.2"	"RP11-86L19.2"	-0.162930575362495	0.113677735304727	0.10309418896176	0.115926253381687	-0.303390961989284	0.255214698140759	0.165555794261132	0.215280207021087	"background"
"RP11-875H7.5"	"RP11-875H7.5"	0.566164027109568	0.0134601883295874	0.419084285123031	0.0415254244391381	0.270594467237183	0.310555554620599	-0.193395250218787	0.308044000899084	"abundance"
"RP11-875O11.2"	"RP11-875O11.2"	0.954668483156832	0.00488695047001618	0.714188240841863	0.00271643705901091	0.933080772941494	0.278526008204037	0.703491844099339	0.0788784772864755	"abundance"
"RP11-875O11.3"	"RP11-875O11.3"	-0.155825015970676	0.0793051663067199	-0.207465767930929	0.0147888725120085	0.124997274993536	0.57413525081679	-0.114367263743569	0.330017618617534	"abundance"
"RP11-876F14.1"	"RP11-876F14.1"	-0.246931106927354	0.373524347878648	-0.537969140504541	0.066326508997438	0.174087899915524	0.659900914301261	-0.38785360398	0.210457935146889	"background"
"RP11-876F14.2"	"RP11-876F14.2"	0.0147904917263446	0.919939397934336	-0.300128416305304	0.0162532725080139	0.40369866406115	0.261099546284826	-0.304928107101834	0.104148362325626	"buffering"
"RP11-876N24.1"	"RP11-876N24.1"	-0.0547211302095558	0.498936376458611	-0.0658593781061541	0.373851542160571	-0.0980717078974696	0.652160950823423	-0.114498963403957	0.360860343934844	"background"
"RP11-876N24.5"	"RP11-876N24.5"	-0.634567914934279	0.0248706916564312	-0.599332199796404	0.0146936582798497	-0.48210272907837	0.393568085401497	-0.495717756049125	0.203064121844685	"abundance"
"RP11-87H9.3"	"RP11-87H9.3"	0.309613068278017	0.392360678792241	0.365905398832308	0.0362895940298579	0.497283051647876	0.585484848005513	0.384435355973945	0.147821426064243	"background"
"RP11-87N24.2"	"RP11-87N24.2"	0.368217931315048	0.0164565004835966	0.344997818555692	0.00485231854531787	0.0848119056767604	0.80347375860951	0.277268019322048	0.117381801362685	"abundance"
"RP11-882G5.1"	"RP11-882G5.1"	-0.343035871725949	0.0558116714929951	-0.437197603521895	0.00363775486827473	0.759388826234847	0.113289771571336	-0.331723938847729	0.081573815748461	"abundance"
"RP11-883A18.3"	"RP11-883A18.3"	0.863629962262523	0.00366298247074059	0.771185737393909	0.00204933698949309	0.607119581069457	0.285306338608568	0.464297714580892	0.153733631659702	"abundance"
"RP11-883G10.1"	"RP11-883G10.1"	1.26738866927118	0.0328874688405179	0.0503138599426802	0.918797882376947	1.27514355473365	0.174587818463812	0.309488023598595	0.772039128614649	"background"
"RP11-883G14.2"	"RP11-883G14.2"	-0.125710461638876	0.690737123712704	0.75651482794047	0.00202825932782913	-0.546064511530286	0.566739290954869	0.75937694450923	0.0438594541456388	"buffering"
"RP11-883G14.3"	"RP11-883G14.3"	0.223740468792044	0.0382355827875223	0.239714599894724	0.0136518906764033	-0.0226282139021112	0.932888381838566	0.100416463575223	0.404734764582279	"abundance"
"RP11-884K10.7"	"RP11-884K10.7"	0.738491160430486	0.00623690011055669	0.565483715207044	0.00584824933021435	0.0820567641966798	0.74248461892027	-0.022355776763103	0.864632622473886	"abundance"
"RP11-885B4.2"	"RP11-885B4.2"	-0.0241312765705946	0.800779862897353	-0.0326214622451602	0.721368454254055	0.000245600915747879	0.999564528061968	-0.0090276379703802	0.945743083183891	"background"
"RP11-886P16.6"	"RP11-886P16.6"	0.821851300547436	0.00561479035848628	0.551680267415823	0.00435031662692769	1.58013494890662	0.0642104950563014	1.01417004721291	0.037255450307249	"abundance"
"RP11-887P2.6"	"RP11-887P2.6"	0.401271503850148	0.0276869767686548	0.0372829912413291	0.826514945817345	0.394243382041861	0.231399517154903	-0.128975513735312	0.6551160910507	"background"
"RP11-889L3.1"	"RP11-889L3.1"	-0.797318369408184	0.0250720767157844	-0.502189781328697	0.0791089981025426	-0.42520225956085	0.36229947900874	0.094730148779862	0.763085578893064	"abundance"
"RP11-889L3.4"	"RP11-889L3.4"	-0.443666906924113	0.405676400212891	-0.0312830758268352	0.908938978730264	-0.391827733582406	0.45285967690913	0.158644015239387	0.506625616220077	"background"
"RP11-88I18.2"	"RP11-88I18.2"	0.368296139606342	0.00890040609970572	0.281044546150476	0.00707141227181658	0.0774853545061562	0.744263029538685	0.0789388061497394	0.541646066318246	"abundance"
"RP11-88I18.3"	"RP11-88I18.3"	-0.180416793183387	0.471890709364659	-0.844066704387154	0.00239970703143333	0.580298512468536	0.345468312701256	-0.822953761130788	0.0450119263495963	"buffering"
"RP11-88I21.1"	"RP11-88I21.1"	-0.431638701598756	0.103780629109304	-0.366117798872992	0.053679782986934	-0.198853415781887	0.728960313266095	-0.251948746028638	0.371154205923851	"abundance"
"RP11-88I21.2"	"RP11-88I21.2"	0.457721095260566	0.0228791182307724	0.237716222653099	0.178875571210247	0.327872936552296	0.274555104980029	-0.207997102933919	0.483792465526078	"background"
"RP11-890B15.2"	"RP11-890B15.2"	-1.04432814876187	0.0162638835774133	-0.982785825167014	0.00284740420751126	0.393198625503383	0.64841117645352	-0.665076923593578	0.0917323677878874	"abundance"
"RP11-893F2.13"	"RP11-893F2.13"	1.30546842114444	0.00385467608803668	1.25251726408881	0.00172774828768361	1.73580261155989	0.383093789229033	1.36026383267589	0.0846371803057362	"abundance"
"RP11-893F2.15"	"RP11-893F2.15"	0.01282988964007	0.935642082820169	-0.199331995753823	0.271149491910604	0.0968226705406785	0.752770274107518	-0.207453428567737	0.375430364899466	"background"
"RP11-895M11.2"	"RP11-895M11.2"	0.0560325107971362	0.429624531469774	-0.032536768707816	0.55844963161028	0.0782810008722841	0.712534441984399	-0.0776266346595973	0.493040109998707	"background"
"RP11-899L11.1"	"RP11-899L11.1"	0.00817875569150428	0.96811351760598	-0.038279754514953	0.899435414508357	0.00864667725483559	0.985090939488605	-0.0385268354520879	0.930401891568165	"background"
"RP11-89F3.2"	"RP11-89F3.2"	0.374371399191943	0.116415996181052	0.166910288795998	0.516361437829364	0.339717918823198	0.408022248486768	0.0392379847627224	0.92811287578094	"background"
"RP11-89H19.1"	"RP11-89H19.1"	0.362079580101969	0.0149851500059214	0.304783544538746	0.0283551225836508	0.3577377969791	0.298386052238352	0.295324491070986	0.23183789732388	"abundance"
"RP11-89K18.1"	"RP11-89K18.1"	0.324401669723045	0.0333455246984568	0.262492397136414	0.025295797005543	0.105427539875205	0.725060555386708	0.111588004471803	0.45739569933359	"abundance"
"RP11-89K22.1"	"RP11-89K22.1"	-0.374096456689108	0.0464299220063999	-0.473863028018442	0.0899887525871828	-0.367929936580974	0.356489035196585	-0.457597628684941	0.397913894388027	"abundance"
"RP11-8J23.1"	"RP11-8J23.1"	0.308599712170933	0.0104509757584248	0.286992927823788	0.00707155873457684	0.45182170767311	0.145999559301655	0.733955248464685	0.0466827752398116	"abundance"
"RP11-8L18.2"	"RP11-8L18.2"	-0.230708264657196	0.112755280201217	-0.601375134907846	0.00343436513745974	-0.0776579106963751	0.894494689508326	-0.575897346147363	0.0578142126347597	"abundance"
"RP11-8L8.2"	"RP11-8L8.2"	-0.334388085109103	0.0151932637474825	-0.449103376980186	0.00448208765816606	-0.235801765198946	0.446548452382235	-0.371271910018271	0.0926052232422101	"abundance"
"RP11-902B17.1"	"RP11-902B17.1"	0.13027951309717	0.550301463098547	-0.957021083466361	0.225452391547852	0.0929377738314603	0.847687975416741	-0.890295408325048	0.402776995712167	"background"
"RP11-907D1.1"	"RP11-907D1.1"	0.18117277144768	0.0645652738035593	0.305756285798664	0.0129247890329872	-0.0303921664174096	0.903977885608223	0.104602906343304	0.429642144833217	"abundance"
"RP11-909N17.2"	"RP11-909N17.2"	-1.14859845019503	0.00357629289679827	-1.02119617482126	0.00183928322510369	-1.10563327543079	0.148074709522506	-0.861742882798239	0.171013782336051	"abundance"
"RP11-90C4.3"	"RP11-90C4.3"	0.411190639178569	0.0484900336069269	0.489207284350991	0.00999943728798454	-0.0131958152717138	0.980176068003705	0.331631473728847	0.140344408694483	"abundance"
"RP11-90D11.1"	"RP11-90D11.1"	-0.885717840130763	0.0070300218534699	-0.695670631197205	0.00181245533250836	-0.401658872294032	0.687934427441897	-0.639260558320403	0.054837043376082	"abundance"
"RP11-90D4.3"	"RP11-90D4.3"	-0.0860319420857918	0.532233695769767	-0.206688449815086	0.0383131410945125	-0.0320412824363951	0.927845637517396	-0.201632636617252	0.205627112809029	"background"
"RP11-90E5.1"	"RP11-90E5.1"	-0.224188784564952	0.0775245217527663	-0.627956245261453	0.00738920111620785	-0.240738943208096	0.609944720523038	-0.639203430127205	0.0717837957567122	"abundance"
"RP11-90E9.1"	"RP11-90E9.1"	0.162845571393282	0.053308426130457	0.207576331975527	0.0138271978104515	0.220548024292924	0.341474755128489	0.336024769438609	0.0793872218390263	"abundance"
"RP11-90H3.2"	"RP11-90H3.2"	0.512444840968061	0.0071743142412232	0.358696971599751	0.00889063539223002	0.37167461575636	0.401929943246558	0.206896408126942	0.251776128291277	"abundance"
"RP11-90K17.2"	"RP11-90K17.2"	-0.924514738634487	0.00357629289679827	-0.924117804652414	0.00172774828768361	-0.942032504826356	0.0837347987618567	-0.928533057710386	0.037255450307249	"abundance"
"RP11-90L20.2"	"RP11-90L20.2"	0.653147954243238	0.00409134880559172	0.495961800137572	0.0129375131180068	0.437691332287782	0.156287653337985	-0.758875379833196	0.045594142270615	"abundance"
"RP11-90P13.1"	"RP11-90P13.1"	-0.14423197192961	0.367458290548543	-0.430354204018063	0.0115983248415314	0.291123903667477	0.498641289698882	-0.374840193689022	0.094571409286606	"buffering"
"RP11-91A15.1"	"RP11-91A15.1"	0.576266663405834	0.00538553153011939	0.51586786937691	0.0031002426711146	0.012795263311979	0.970273486037974	0.0998010928306714	0.478149834555145	"abundance"
"RP11-91A18.1"	"RP11-91A18.1"	-0.0751841098410102	0.71059437138092	-0.263347087655449	0.545640005632974	-0.134205900259935	0.697420778543019	-0.351359918219231	0.509347949534239	"background"
"RP11-91H12.3"	"RP11-91H12.3"	-0.425365622863101	0.00656603606209134	-0.311509937153789	0.0135347445778217	-0.376594541623387	0.236847472078672	-0.137982682242225	0.617807194291131	"abundance"
"RP11-91I11.1"	"RP11-91I11.1"	0.427598978921025	0.0136833727435523	0.274746520308294	0.0192800473449619	0.283978913362025	0.422178787564398	0.147106269566329	0.464285766145542	"abundance"
"RP11-91I20.2"	"RP11-91I20.2"	-0.265961112083119	0.497546258336469	-0.164998122570521	0.52595112024182	-0.388213875137071	0.513325337203134	-0.253253938831574	0.457029715129697	"background"
"RP11-91I20.3"	"RP11-91I20.3"	0.331976992528767	0.017138757238748	0.207020462880989	0.0272401169024026	0.0938360783008862	0.677578247714406	-0.021356793275606	0.856193325201012	"abundance"
"RP11-91I8.1"	"RP11-91I8.1"	-0.0114549652187437	0.954744529824033	-0.164608196010967	0.0435657723912182	0.694426416734276	0.104226764315475	-0.162161393112641	0.20872681204681	"background"
"RP11-91J19.3"	"RP11-91J19.3"	0.439435665501956	0.0309911239510788	0.489363178863782	0.00429935111163071	-0.169782423012226	0.663672139653721	0.362110292612218	0.0941317295306062	"abundance"
"RP11-91K8.4"	"RP11-91K8.4"	0.0032168179417027	0.991237641006206	0.393291295069908	0.408207428829415	-0.0165901130560139	0.980587283379823	0.392861416159072	0.547396356831688	"background"
"RP11-91K8.5"	"RP11-91K8.5"	0.644498143451399	0.0258061133735577	1.38453235074772	0.013703890211186	0.946360604707369	0.149750749771182	1.85003405602866	0.106975401782572	"abundance"
"RP11-91P17.1"	"RP11-91P17.1"	-0.42197331765346	0.00996955853097405	-0.613274027661618	0.00173546533558581	1.37498940372573	0.0518895653587492	-0.482088235351067	0.0504576142001648	"abundance"
"RP11-91P24.1"	"RP11-91P24.1"	-0.255070059280297	0.0177952677913559	-0.368332409527226	0.0353977465939325	-0.245652211146102	0.319132383431865	-0.171549770713015	0.637555864577414	"abundance"
"RP11-91P24.5"	"RP11-91P24.5"	0.603775915052159	0.00379792525446673	0.568550422415134	0.00258344913237527	0.395737471724311	0.177446191916585	-0.718750766102053	0.0410990275263919	"abundance"
"RP11-923I11.4"	"RP11-923I11.4"	0.357144138273071	0.0281028507800936	0.303570526095541	0.0197057564756697	0.0685072720566131	0.829464930540169	0.101669925199323	0.446361182996228	"abundance"
"RP11-925D8.2"	"RP11-925D8.2"	-0.158386891154379	0.0954989694372757	-0.305044502482037	0.0232205030799948	-0.01992862589081	0.938807787054477	-0.124982897316671	0.383775875156733	"abundance"
"RP11-925D8.3"	"RP11-925D8.3"	-0.541168722447003	0.516722568605827	-0.319677647478837	0.555567596244646	-0.339123414960675	0.794899223895581	-0.171730111659846	0.817432242561852	"background"
"RP11-927P21.1"	"RP11-927P21.1"	-0.399855833324068	0.0455171846772646	-0.589804948699497	0.00966511437505511	-0.795198892829281	0.226787451875844	-0.793635986213926	0.0592023888231346	"abundance"
"RP11-927P21.11"	"RP11-927P21.11"	-0.315152184251564	0.0163040261481042	-0.316269047850595	0.0564405395398946	-0.33479841837267	0.241650786351557	-0.436750745785424	0.178011534925686	"abundance"
"RP11-927P21.12"	"RP11-927P21.12"	0.110842908500942	0.183294177512827	0.0228118499431007	0.810911904095116	0.108167101447681	0.626473138412647	-0.0252083511211056	0.878646721736053	"background"
"RP11-927P21.2"	"RP11-927P21.2"	-0.0386034947406522	0.658194186306923	-0.0402541690764089	0.480615475823424	0.0316796938937536	0.89155846604999	-0.0190592834771355	0.865440832629105	"background"
"RP11-927P21.4"	"RP11-927P21.4"	0.429652043066701	0.0252739730823739	0.593694506018725	0.00254380521334067	-0.272315945269093	0.617660924752187	0.47335023774764	0.0900165327742667	"abundance"
"RP11-927P21.5"	"RP11-927P21.5"	-0.942138960873514	0.0743670158229459	-1.40249993850311	0.00474288194023581	-1.67331550890617	0.422313767434868	-1.54095356030576	0.0658296167290242	"abundance"
"RP11-927P21.9"	"RP11-927P21.9"	-0.345377176716603	0.0421243789584554	-0.395373739018454	0.0170507680896929	-0.405936199986206	0.295644496333093	-0.435190705516042	0.140544955579391	"abundance"
"RP11-928F19.2"	"RP11-928F19.2"	-0.215937744419564	0.0365957119937819	-0.289613693485	0.0111827951656691	0.0196329106410973	0.933314917291754	-0.0315011248191102	0.777492671773963	"abundance"
"RP11-92A5.2"	"RP11-92A5.2"	0.950343301205462	0.00357629289679827	0.698952921280053	0.00181245533250836	0.207542508167195	0.43557889139949	0.182443868671457	0.268729686014971	"abundance"
"RP11-92C4.3"	"RP11-92C4.3"	0.285957890463766	0.0182652490187333	0.161603306531699	0.0539378457652383	0.163152973846585	0.472372535074854	-0.0998759887210836	0.488220098427832	"abundance"
"RP11-92G12.3"	"RP11-92G12.3"	-0.399927903486309	0.015708800018542	-0.647921934192548	0.00372360533393787	-0.122320646939025	0.781587914130039	-0.45377235994488	0.121226641746684	"abundance"
"RP11-930O11.2"	"RP11-930O11.2"	-0.0654569443374609	0.487852577237295	-0.250267201979161	0.0168080470656874	0.235055063390306	0.395307002594511	-0.212906909902178	0.152965412521131	"background"
"RP11-932A10.1"	"RP11-932A10.1"	0.0882468321691396	0.298925344091593	-0.09326054356083	0.299594159680043	0.146709449303496	0.501332933936255	-0.209371591210224	0.159006176938872	"background"
"RP11-936I5.1"	"RP11-936I5.1"	0.156185676582755	0.0683209097847955	0.0645462809213964	0.278901217056452	0.142572774502767	0.513698836535213	0.00850530391011706	0.950242406814448	"background"
"RP11-93B14.6"	"RP11-93B14.6"	-0.637192809020609	0.0156030269779745	-0.677089319565818	0.00876399532998398	-0.538255142660784	0.302735487167052	-0.600413581775332	0.145382193092437	"abundance"
"RP11-93K22.13"	"RP11-93K22.13"	-0.476506328329735	0.00602442016829403	-0.602909493282431	0.00215786634069064	-0.40424809332047	0.501341691792542	-0.552308058716453	0.118925738049584	"abundance"
"RP11-93K22.14"	"RP11-93K22.14"	0.815266271334402	0.00382988277185148	0.717600743129941	0.00194386778089237	-0.0121422195338576	0.971662950102318	0.132352453704601	0.573030469910354	"abundance"
"RP11-93K22.6"	"RP11-93K22.6"	-0.498990901233472	0.0090444004118648	-0.532075504515809	0.00230309670772684	0.398018020289972	0.516220723958186	-0.345864687793069	0.102838032086185	"abundance"
"RP11-93K7.1"	"RP11-93K7.1"	1.03142914513415	0.0555999944363362	0.567067157657697	0.0505693355137333	1.02965236452065	0.311929826029978	0.566161211804181	0.213371812684215	"abundance"
"RP11-93L9.1"	"RP11-93L9.1"	0.712908957345685	0.00407093496047998	0.775936014692764	0.00172774828768361	-0.449787285582899	0.179083015673013	0.374977027725376	0.0752846460961632	"abundance"
"RP11-93M12.1"	"RP11-93M12.1"	-0.61715099683597	0.0198249684113351	-0.555836117327644	0.0115855052505007	-1.19322651072672	0.0789178886257309	-0.92349200034821	0.0503581831539278	"abundance"
"RP11-93N20.1"	"RP11-93N20.1"	-0.581591921764268	0.0699201827886658	-0.544007621978867	0.0229058074293468	0.169532505180978	0.723282902982732	-0.243934205690987	0.279199640489465	"abundance"
"RP11-93O14.1"	"RP11-93O14.1"	-0.480916697571054	0.223386787009981	-1.01489143226591	0.172409131273759	-0.871631920492317	0.20638833206891	-1.6608502507698	0.119382275353071	"buffering"
"RP11-93P10.2"	"RP11-93P10.2"	0.066382520456238	0.53043063341559	0.0222553448448073	0.804534934918859	0.0498418759623256	0.836755127171537	-0.0182256825069445	0.898269684378432	"background"
"RP11-941H19.1"	"RP11-941H19.1"	-0.751436878398674	0.0905854734010909	-0.451238739124301	0.252764281240625	-0.544505044938517	0.428756705260946	-0.0949277725113984	0.875126068242605	"background"
"RP11-944L7.4"	"RP11-944L7.4"	0.238760337858327	0.528070042502528	-0.0176995020597106	0.870696955452043	0.195908016906688	0.703743826057335	0.0199847260608939	0.899836932392889	"background"
"RP11-944L7.5"	"RP11-944L7.5"	-0.547064275670442	0.0094479814666902	-0.424183799016344	0.00380269618097455	-0.525161277455342	0.372129979341832	-0.418314203153757	0.106975401782572	"abundance"
"RP11-945A11.1"	"RP11-945A11.1"	-0.151944212022904	0.0946628121180989	-0.302517756754339	0.0150813513170871	0.0552875513192825	0.801053761087421	-0.0895354308897005	0.425654877113985	"abundance"
"RP11-946L20.2"	"RP11-946L20.2"	-0.440563892501894	0.00851236983335633	-0.391774002495424	0.0119617837520334	-0.246364850215176	0.359616289007141	0.00574594585826249	0.978944825553987	"abundance"
"RP11-94D20.1"	"RP11-94D20.1"	-0.356603631929296	0.505303638474944	-1.30690959317027	0.0318860791139598	-0.497533605232463	0.743370408028951	-1.33302245916396	0.121953915363779	"buffering"
"RP11-94M14.2"	"RP11-94M14.2"	-0.126896201293782	0.0999835085311399	-0.0951611371542214	0.145295711709036	-0.0964510203646105	0.649144449322169	0.125890266204388	0.309612770722559	"abundance"
"RP11-94P11.3"	"RP11-94P11.3"	-0.395488315747872	0.00633381751244282	-0.376377983340943	0.00428468436720701	-0.211833454426245	0.359739585015219	0.140927989563676	0.307613488451519	"abundance"
"RP11-953B20.1"	"RP11-953B20.1"	-0.528864523560416	0.0888824522425238	-0.225729081549766	0.201401075588367	-0.605347122064928	0.284395266855363	-0.296003239859982	0.402584972711625	"background"
"RP11-953B20.2"	"RP11-953B20.2"	0.45714904646035	0.0152835651800866	0.433079133587923	0.00445954074379907	-0.0163794044385961	0.980176068003705	0.285821132885985	0.131669030521305	"abundance"
"RP11-955H22.4"	"RP11-955H22.4"	-0.410656738591181	0.00821284011380599	-0.42589233558872	0.0025495270511478	0.286545282674514	0.327910884273748	-0.270550849768755	0.108220244412244	"abundance"
"RP11-956J14.1"	"RP11-956J14.1"	0.537140308070191	0.0467061420169301	0.396950808643578	0.0531588279236649	0.645228824917711	0.259660342840426	0.488091032234909	0.143199842075218	"abundance"
"RP11-956J14.2"	"RP11-956J14.2"	-0.587074459450294	0.058357245817354	-0.614003780430815	0.190633007255443	-0.716808346374943	0.221795937237554	-1.03577434702483	0.161343453204347	"background"
"RP11-958J22.2"	"RP11-958J22.2"	-0.042581545290294	0.563242630430141	-0.0322395960607134	0.56012839972821	-0.031604037407746	0.895844994616528	-0.0216434931571872	0.856251036355166	"background"
"RP11-958N24.1"	"RP11-958N24.1"	-0.664228065188476	0.00731836240432696	-0.466049575029072	0.00368159451584371	-1.1498798127124	0.0977751256941034	-0.624437336806186	0.0791156822117599	"abundance"
"RP11-959F10.4"	"RP11-959F10.4"	1.80515514318126	0.00683252881978895	1.53822563351836	0.0335895283687295	1.02328721859823	0.174587818463812	-0.970694122779291	0.431736793219543	"abundance"
"RP11-959F10.6"	"RP11-959F10.6"	-0.0826913442370243	0.64755836984963	-0.000387327326047959	0.998562504285965	-0.0825880172370121	0.810038114675598	0.0372125988007235	0.90690043015421	"background"
"RP11-95H3.1"	"RP11-95H3.1"	0.0681960144328508	0.402399800640445	-0.0414127740209462	0.461176174432087	0.118010222917655	0.588881769096761	-0.0749168931133801	0.507462562932842	"background"
"RP11-95I19.1"	"RP11-95I19.1"	-0.776699148379256	0.151276806641668	-0.377839737762921	0.398268696526843	-0.959936339385008	0.291665320413585	-0.68927256813798	0.324101958277266	"background"
"RP11-95K23.5"	"RP11-95K23.5"	0.363544973169844	0.13215367325156	0.2743688924834	0.0895574073737027	0.150573221014959	0.707099235036382	0.162970699389585	0.445393951987593	"abundance"
"RP11-95O2.5"	"RP11-95O2.5"	0.486452460920296	0.276443370777031	0.863153479705338	0.0441496607673345	0.800544425657049	0.410275167512604	0.965535175084271	0.126796288923356	"buffering"
"RP11-95P2.3"	"RP11-95P2.3"	-0.658330511371278	0.00601758616883618	-0.413275964452263	0.0360404759994579	-0.643857563269017	0.181090784084934	-0.359506012587887	0.257854571013893	"abundance"
"RP11-95P2.4"	"RP11-95P2.4"	0.958026099248529	0.0229582342971068	1.19963079369515	0.00855418001308111	0.489140065325812	0.511859797200821	0.898512620234866	0.107135261476855	"abundance"
"RP11-960B9.2"	"RP11-960B9.2"	0.579084915223446	0.0431497935005797	-0.143053204707025	0.691622787508335	0.542984127425863	0.226787451875844	0.303407844002799	0.685162687282021	"background"
"RP11-960L18.1"	"RP11-960L18.1"	0.474160812446412	0.021173367604027	0.270786722381048	0.323050565368486	0.533920689426956	0.159664464336515	0.791120504819331	0.139298388342026	"background"
"RP11-964E11.2"	"RP11-964E11.2"	-1.01400234507354	0.00434641907893835	-0.849268800375828	0.00448817634318031	-0.640521005085794	0.336360507202508	-0.360110072286662	0.315251139102097	"abundance"
"RP11-967K21.2"	"RP11-967K21.2"	0.0955333600150361	0.488100298955145	-0.070282426954889	0.2771624405178	-0.0609218763115873	0.813666350302367	-0.0455176241830935	0.695397347991384	"background"
"RP11-968A15.2"	"RP11-968A15.2"	1.34543220602797	0.0205089104490046	0.917119612618012	0.0808673175465978	2.02729427285025	0.0630587047447828	2.29381623032839	0.0504576142001648	"translation"
"RP11-96A1.4"	"RP11-96A1.4"	-0.305538884744924	0.143758617495	-0.235872507966562	0.280331453513171	-0.307173314072528	0.453639377084932	-0.238765674405336	0.56082482888585	"background"
